Reduzido,Clustering,Regressão Linear,Árvore de Decisão,Random Forest,XGBoost,K-NN,Regressão Linear Bayesiana,Redes Neurais,3-Fold,R²,MSE,Modelo,Tipo de Busca,Tempo Execução (s),max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,learning_rate,subsample,metric,n_neighbors,weights,alpha_1,alpha_2,lambda_1,lambda_2,activation,alpha,hidden_layer_sizes,learning_rate_init
,X,,X,,,,,,,-0.19619194152445973,1.2008107428539795e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.46564330872917337,1.4713025303205953e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.19684079293073564,1.2014620996405662e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.3271384221010587,1.3322628410974326e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.17115114584617186,1.1756732582946216e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.42684215887580534,1.4323515593588345e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.15711937521985453,1.1615873074330306e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.09213529001969345,1.096352302151651e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.1483419681558127,1.1527760085678405e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.2771759100413269,1.2821074110710128e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.10771916686729388,1.1119963523114134e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.10662815935353187,1.1109011321401502e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.08463646352322485,1.0888245207788039e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.09424608239410182,1.0984712448322825e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.17293189483288818,1.177460883206097e-06,Árvore de Decisão,grid,10.06,12.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.47449486597291113,1.4801882656781847e-06,Árvore de Decisão,grid,10.06,12.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.2955435517104661,1.3005459748763214e-06,Árvore de Decisão,grid,10.06,12.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.21348063538556405,1.2181661927593435e-06,Árvore de Decisão,grid,10.06,12.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.21913306626055307,1.2238404491075983e-06,Árvore de Decisão,grid,10.06,12.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.22580878331234944,1.2305419428008548e-06,Árvore de Decisão,grid,10.06,12.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.27163923783302457,1.2765493603630992e-06,Árvore de Decisão,grid,10.06,12.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.20680505910211933,1.211464840377981e-06,Árvore de Decisão,grid,10.06,12.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.2830058627018628,1.2879598746615797e-06,Árvore de Decisão,grid,10.06,12.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.11421069272827467,1.1185129436048188e-06,Árvore de Decisão,grid,10.06,12.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.0627943347511275,1.0668980539921205e-06,Árvore de Decisão,grid,10.06,12.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.1369627200483463,1.141352822289197e-06,Árvore de Decisão,grid,10.06,12.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.11835509831722124,1.1226733517978456e-06,Árvore de Decisão,grid,10.06,12.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.033785389301496105,1.0377770976258797e-06,Árvore de Decisão,grid,10.06,12.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.06436784803952911,1.068477643015541e-06,Árvore de Decisão,grid,10.06,12.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.14734494704184375,1.151775137701765e-06,Árvore de Decisão,grid,10.06,12.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.07907514607664945,1.083241729671084e-06,Árvore de Decisão,grid,10.06,12.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.6963669075336112,1.702917011622997e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.4620937100529563,1.4677392257410732e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.2185538594455867,1.223259005827802e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.42978643976368125,1.4353072088640765e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.5797113437967867,1.5858110110840345e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.46506345263604754,1.4707204352556115e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.2875085959635233,1.292479994121603e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.21068695418336647,1.2153617244434704e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.3157340299488334,1.3208144136864779e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.15647516680707896,1.1609406115677232e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.2582278760075545,1.2630862138585322e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.1732354692346907,1.177765629785877e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.09071877792721028,1.0949303205456984e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.21639088219571545,1.2210876767726304e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.22837686391366474,1.2331199394145457e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.014149220693089104,1.0180651087761497e-06,Árvore de Decisão,grid,10.06,16.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.4145587716372845,1.4200207428379896e-06,Árvore de Decisão,grid,10.06,16.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.6550642702055418,1.6614548943071587e-06,Árvore de Decisão,grid,10.06,16.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.19120403658518392,1.1958035783450934e-06,Árvore de Decisão,grid,10.06,16.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.20890355354915435,1.2135714376458137e-06,Árvore de Decisão,grid,10.06,16.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.6106882948286387,1.6169075720025977e-06,Árvore de Decisão,grid,10.06,16.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.4536055609044467,1.459218301689798e-06,Árvore de Decisão,grid,10.06,16.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.28201123884194357,1.2869614103059615e-06,Árvore de Decisão,grid,10.06,16.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.22393335688478344,1.22865927487485e-06,Árvore de Decisão,grid,10.06,16.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.18617285219749258,1.1907529672748339e-06,Árvore de Decisão,grid,10.06,16.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.32659946550211116,1.3317218034499764e-06,Árvore de Decisão,grid,10.06,16.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.36870507373174655,1.373989992142262e-06,Árvore de Decisão,grid,10.06,16.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.24961894225100956,1.2544440388191292e-06,Árvore de Decisão,grid,10.06,16.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.13282690932325547,1.137201042146981e-06,Árvore de Decisão,grid,10.06,16.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.11959400616837956,1.1239170433873251e-06,Árvore de Decisão,grid,10.06,16.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.11545204933172104,1.1197590934018415e-06,Árvore de Decisão,grid,10.06,16.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,X,,,,,,,-0.11318651703285854,1.1174848133065505e-06,Árvore de Decisão,grid,10.06,16.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.148767277528993,8.545195485177276e-07,Random Forest,grid,400.5,3.0,N/A,1.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.15421519758962765,8.490505926520974e-07,Random Forest,grid,400.5,3.0,N/A,1.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.1585566476923581,8.446923791063019e-07,Random Forest,grid,400.5,3.0,N/A,1.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.15474603318885594,8.485177073616061e-07,Random Forest,grid,400.5,3.0,N/A,1.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.15888850929406717,8.44359236102542e-07,Random Forest,grid,400.5,3.0,N/A,5.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.1599743657320829,8.432691868966388e-07,Random Forest,grid,400.5,3.0,N/A,5.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.15960337849050776,8.436416066143118e-07,Random Forest,grid,400.5,3.0,N/A,5.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.16413844230406438,8.390890317659083e-07,Random Forest,grid,400.5,3.0,N/A,5.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.1895217888136861,8.136076736993313e-07,Random Forest,grid,400.5,8.0,N/A,1.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.19357159946392055,8.095422257001344e-07,Random Forest,grid,400.5,8.0,N/A,1.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.18571058978044763,8.174335887413897e-07,Random Forest,grid,400.5,8.0,N/A,1.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.18773863441986793,8.153977133057972e-07,Random Forest,grid,400.5,8.0,N/A,1.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.19345578490078563,8.096584874527542e-07,Random Forest,grid,400.5,8.0,N/A,5.0,5.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.19292075912343387,8.101955791007126e-07,Random Forest,grid,400.5,8.0,N/A,5.0,5.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.1912746528492173,8.118480414099297e-07,Random Forest,grid,400.5,8.0,N/A,5.0,10.0,30.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,X,,,,,,0.19110406958757709,8.1201928333693e-07,Random Forest,grid,400.5,8.0,N/A,5.0,10.0,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.13630881078614765,8.670261205693936e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,20.0,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.13686788306317488,8.664648895721084e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,20.0,0.05,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.136336819250509,8.669980039572275e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,20.0,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1772578123638664,8.259190044814828e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,40.0,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.17401813369296282,8.29171192375725e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,40.0,0.05,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1722524764808463,8.309436672394204e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,40.0,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.15047967811081875,8.52800535921718e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,20.0,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.14627811578690242,8.570183215464058e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,20.0,0.05,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1458227636093713,8.574754319545101e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,20.0,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1831612988677439,8.199927231147021e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,40.0,0.05,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.18100411847510345,8.221582329295028e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,40.0,0.05,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.17933526106258024,8.238335342249582e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,40.0,0.05,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.17145031311478054,8.317489279622673e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,20.0,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.18949182290806066,8.1363775531094e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,20.0,0.2,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1837536827607218,8.193980518768447e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,20.0,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.169757570598982,8.334482065874569e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,40.0,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1951885860433682,8.079189955242339e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,40.0,0.2,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.17818654840018044,8.249866823591149e-07,XGBoost,grid,21.92,3.0,N/A,N/A,N/A,40.0,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.18520434347979298,8.179417897877715e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,20.0,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1710657410380585,8.321349849695909e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,20.0,0.2,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1732023018236245,8.299901743794121e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,20.0,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.17780100842178415,8.253737110054273e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,40.0,0.2,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.15890314213277856,8.443445467627185e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,40.0,0.2,0.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,X,,,,,0.1742795413373991,8.289087753698863e-07,XGBoost,grid,21.92,4.0,N/A,N/A,N/A,40.0,0.2,1.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,-0.15195194553710212,1.1563999249899723e-06,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,3.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,-0.152699808315371,1.157150675456642e-06,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,3.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,-0.02400654260038082,1.0279604923104685e-06,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,5.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,-0.026029180865687618,1.0299909404965619e-06,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,5.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,0.022801003451859647,9.809722104177389e-07,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,7.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,0.021613166002681705,9.821646344094264e-07,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,7.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,0.047031228181236506,9.566484266278888e-07,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,9.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,0.046123465305740075,9.575596946067308e-07,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,9.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,0.06725154847283887,9.363500305367395e-07,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,11.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,0.06636883236797142,9.372361550330007e-07,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,11.0,distance,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,X,,,,,X,,,,0.08050194702590963,9.230484688247065e-07,K-NN,grid,5.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,euclidean,15.0,uniform,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
