Reduzido,Clustering,Regressão Linear,Árvore de Decisão,Random Forest,XGBoost,K-NN,Regressão Linear Bayesiana,Redes Neurais,3-Fold,R²,MSE,Modelo,Tipo de Busca,Tempo Execução (s),max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,colsample_bytree,learning_rate,subsample,metric,n_neighbors,weights,alpha_1,alpha_2,lambda_1,lambda_2,activation,alpha,hidden_layer_sizes,learning_rate_init
X,,,X,,,,,,,0.027043976285246907,1.1704024813231404e-06,Árvore de Decisão,grid,170.06,5.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.044132800163219965,1.1498457435239225e-06,Árvore de Decisão,grid,170.06,5.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.05141986732374626,1.141079878183282e-06,Árvore de Decisão,grid,170.06,5.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.06701957973618367,1.1223144441138829e-06,Árvore de Decisão,grid,170.06,5.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.10637572470279177,1.07497157495895e-06,Árvore de Decisão,grid,170.06,5.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.04523259334665064,1.14852276423251e-06,Árvore de Decisão,grid,170.06,5.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.11712420974782978,1.062041850222629e-06,Árvore de Decisão,grid,170.06,5.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.0005857514858511603,1.2036392373052964e-06,Árvore de Decisão,grid,170.06,8.0,N/A,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.008993221116354366,1.2137528735615582e-06,Árvore de Decisão,grid,170.06,8.0,N/A,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.004943984499605536,1.2088819066646034e-06,Árvore de Decisão,grid,170.06,8.0,N/A,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.04827242432334122,1.2610031868103833e-06,Árvore de Decisão,grid,170.06,8.0,N/A,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.04042745518797175,1.2515662018715534e-06,Árvore de Decisão,grid,170.06,8.0,N/A,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.039054062105422505,1.2499140997904023e-06,Árvore de Decisão,grid,170.06,8.0,N/A,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.03684629644926396,1.2472583020573431e-06,Árvore de Decisão,grid,170.06,8.0,N/A,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.014580405846517763,1.2204738914826223e-06,Árvore de Decisão,grid,170.06,8.0,N/A,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.033477664932409223,1.1626631745372594e-06,Árvore de Decisão,grid,170.06,8.0,N/A,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.037988582198776544,1.1572368360050798e-06,Árvore de Decisão,grid,170.06,8.0,N/A,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.037988582198776544,1.1572368360050798e-06,Árvore de Decisão,grid,170.06,8.0,N/A,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.06417520114959274,1.1257360455783129e-06,Árvore de Decisão,grid,170.06,8.0,N/A,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.02608178918477222,1.234309303638607e-06,Árvore de Decisão,grid,170.06,8.0,N/A,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.02608178918477222,1.234309303638607e-06,Árvore de Decisão,grid,170.06,8.0,N/A,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.02608178918477244,1.234309303638607e-06,Árvore de Decisão,grid,170.06,8.0,N/A,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.02608178918477244,1.234309303638607e-06,Árvore de Decisão,grid,170.06,8.0,N/A,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.04218956837477528,1.2536859088222673e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.023078809229400532,1.2306969150974357e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.011475994802353284,1.2167394879735463e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.08453893403873347,1.304629426769065e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.11809583477346997,1.3449961842875577e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.0049418275546508905,1.1969899211316703e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.042216142617354624,1.2537178758985752e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.00048770280893362106,1.2023479419747982e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.05757598026659494,1.2721947563116839e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.017515711970623737,1.2240048728295283e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.07226677753389099,1.2898668248894715e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.03690044839824069,1.2473234433113216e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.08939420349303151,1.3104699984683972e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.022514654314182092,1.2300182736208135e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.021306859409586654,1.2285653753203634e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.009617091761812802,1.1913658839752822e-06,Árvore de Decisão,grid,170.06,8.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.03192493948039443,1.2413382313990103e-06,Árvore de Decisão,grid,170.06,8.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.13356231392831552,1.3636013474593217e-06,Árvore de Decisão,grid,170.06,8.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.05427006471354279,1.2682179560534729e-06,Árvore de Decisão,grid,170.06,8.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.002819502824803366,1.1995429390167987e-06,Árvore de Decisão,grid,170.06,8.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.007288201241330894,1.1941673870005628e-06,Árvore de Decisão,grid,170.06,8.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.01800259722665598,1.2245905639583052e-06,Árvore de Decisão,grid,170.06,8.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.06859349793899971,1.28544810970845e-06,Árvore de Decisão,grid,170.06,8.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.05765576298031272,1.2722907296998186e-06,Árvore de Decisão,grid,170.06,8.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.06856823427225722,1.1204515139633377e-06,Árvore de Decisão,grid,170.06,8.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.023774319207183092,1.1743356650066441e-06,Árvore de Decisão,grid,170.06,8.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.016719879068740617,1.1828216952496712e-06,Árvore de Decisão,grid,170.06,8.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.042477621507267305,1.254032417906752e-06,Árvore de Decisão,grid,170.06,8.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.011605729168444823,1.1889736831990459e-06,Árvore de Decisão,grid,170.06,8.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.025255606992213964,1.1725537726529339e-06,Árvore de Decisão,grid,170.06,8.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,0.04521873393396747,1.148539436199792e-06,Árvore de Decisão,grid,170.06,8.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.0029736220876923625,1.2065116895121322e-06,Árvore de Decisão,grid,170.06,8.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.17509303786611885,1.4135600929351625e-06,Árvore de Decisão,grid,170.06,12.0,N/A,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.1380179670792272,1.3689612068739659e-06,Árvore de Decisão,grid,170.06,12.0,N/A,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.15936780630982028,1.3946436675425706e-06,Árvore de Decisão,grid,170.06,12.0,N/A,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.0677881812357104,1.2844793663687645e-06,Árvore de Decisão,grid,170.06,12.0,N/A,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.18497943039049658,1.4254527767356983e-06,Árvore de Decisão,grid,170.06,12.0,N/A,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.17384664687813656,1.4120607660699422e-06,Árvore de Decisão,grid,170.06,12.0,N/A,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.17713795420264522,1.416019993584352e-06,Árvore de Decisão,grid,170.06,12.0,N/A,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.13573751590050986,1.3662179732096976e-06,Árvore de Decisão,grid,170.06,12.0,N/A,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.06447632842653128,1.2804954239796307e-06,Árvore de Decisão,grid,170.06,12.0,N/A,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.06484024297018287,1.280933189381661e-06,Árvore de Decisão,grid,170.06,12.0,N/A,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.05478374618026138,1.268835881271677e-06,Árvore de Decisão,grid,170.06,12.0,N/A,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.016929237442002254,1.2232993823173151e-06,Árvore de Decisão,grid,170.06,12.0,N/A,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.10066839943050665,1.3240321190355367e-06,Árvore de Decisão,grid,170.06,12.0,N/A,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.10066839943050665,1.3240321190355367e-06,Árvore de Decisão,grid,170.06,12.0,N/A,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.10066839943050665,1.3240321190355367e-06,Árvore de Decisão,grid,170.06,12.0,N/A,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.10066839943050665,1.3240321190355367e-06,Árvore de Decisão,grid,170.06,12.0,N/A,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.2543455800086549,1.5088957193292956e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.11837868547753927,1.3453364351908028e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.2741918295422636,1.5327694599022856e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.2678872653926847,1.5251854814443943e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.1957972907699288,1.438465955463298e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.23472913334341716,1.4852984165816554e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.2213995813064582,1.469263837013076e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.09048258565727307,1.3117792510498166e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.1379711248439961,1.368904858727689e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.1261316123138947,1.35466269926196e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.23104637302824993,1.480868296714024e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.14555156875327424,1.3780236371150987e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.087703818816804,1.3084365762260497e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.0785803724852372,1.2974616668114238e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.05206020080760454,1.2655596342631193e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.06431470676595685,1.2803010036893387e-06,Árvore de Decisão,grid,170.06,12.0,sqrt,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.2807796979234205,1.5406942348273612e-06,Árvore de Decisão,grid,170.06,12.0,log2,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.09078159697170429,1.3121389421106908e-06,Árvore de Decisão,grid,170.06,12.0,log2,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.3445100676767756,1.6173577027302394e-06,Árvore de Decisão,grid,170.06,12.0,log2,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.0013625412948468085,1.2045736646563333e-06,Árvore de Decisão,grid,170.06,12.0,log2,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.20107681245495557,1.4448168748571289e-06,Árvore de Decisão,grid,170.06,12.0,log2,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.09887938823146536,1.3218800555347852e-06,Árvore de Decisão,grid,170.06,12.0,log2,2.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.05439727278841788,1.268370979050247e-06,Árvore de Decisão,grid,170.06,12.0,log2,2.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.060348021123460605,1.2755293402169436e-06,Árvore de Decisão,grid,170.06,12.0,log2,2.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.1802373449225727,1.419748357971617e-06,Árvore de Decisão,grid,170.06,12.0,log2,5.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.23661370817334393,1.4875654368820837e-06,Árvore de Decisão,grid,170.06,12.0,log2,5.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.10543920623866843,1.3297710876940245e-06,Árvore de Decisão,grid,170.06,12.0,log2,5.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.1439010509868155,1.376038172158568e-06,Árvore de Decisão,grid,170.06,12.0,log2,5.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.02389429838102175,1.2316778952273553e-06,Árvore de Decisão,grid,170.06,12.0,log2,10.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.04693023027374554,1.2593886151259755e-06,Árvore de Decisão,grid,170.06,12.0,log2,10.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.007798003052787106,1.212315104378548e-06,Árvore de Decisão,grid,170.06,12.0,log2,10.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.0451516211383467,1.2572490646276632e-06,Árvore de Decisão,grid,170.06,12.0,log2,10.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.49791068028139573,1.8018886098348079e-06,Árvore de Decisão,grid,170.06,16.0,N/A,1.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.26021096096331986,1.5159513891190104e-06,Árvore de Decisão,grid,170.06,16.0,N/A,1.0,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.217179514513822,1.464187372583992e-06,Árvore de Decisão,grid,170.06,16.0,N/A,1.0,10.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.1901934328591155,1.431724880796062e-06,Árvore de Decisão,grid,170.06,16.0,N/A,1.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
X,,,X,,,,,,,-0.3967295568532778,1.6801743339200614e-06,Árvore de Decisão,grid,170.06,16.0,N/A,2.0,2.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
